"Year","Period","State","Commodity","Type","Production","Chemical","Materials","Unit","Value"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(SPINOSAD = 110003)"," AVG","6"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(THIAMETHOXAM = 60109)"," AVG","27"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(TOTAL)"," AVG","77"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","61"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","OTHER","(MINERAL OIL = 63502)"," AVG","17"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","OTHER","(REYNOUTRIA SACHALINE = 55809)"," AVG","6"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","OTHER","(TOTAL)"," AVG","34"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","(NITROGEN)"," "," AVG","67"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","(PHOSPHATE)"," "," AVG","76"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","(POTASH)"," "," AVG","82"
2015,"YEAR","OREGON","BLUEBERRIES","BEARING","TREATED","(SULFUR)"," "," AVG","44"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","",""," ","ACRES HARVESTED","10,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","100,000,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","58,599,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","38,300,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","3,100,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","45,708,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","58,600,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","104,307,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","96,900,000"
2015,"YEAR","OREGON","BLUEBERRIES","TAME","YIELD",""," "," MEASURED IN LB / ACRE","9,690"
2015,"YEAR","OREGON","RASPBERRIES"," ","",""," ","ACRES HARVESTED","2,200"
2015,"YEAR","OREGON","RASPBERRIES"," ","",""," "," MEASURED IN LB","9,390,000"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," MEASURED IN LB","300"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," MEASURED IN LB","600"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," MEASURED IN LB","9,700"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," MEASURED IN LB","600"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," MEASURED IN LB","400"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," MEASURED IN LB","300"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TOTAL)"," MEASURED IN LB","14,300"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," MEASURED IN LB","0"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," MEASURED IN LB","400"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," MEASURED IN LB","600"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," MEASURED IN LB","1,800"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TOTAL)"," MEASURED IN LB","5,700"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," MEASURED IN LB","100"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," MEASURED IN LB","1,500"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110008)"," MEASURED IN LB","0"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM-L = 110009)"," MEASURED IN LB","0"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","4,000"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," MEASURED IN LB","100"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," MEASURED IN LB","119,000"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," MEASURED IN LB","57,000"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," MEASURED IN LB","137,000"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.204"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","0.335"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","9.176"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","0.328"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","0.219"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.17"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","0.027"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","0.998"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.409"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.445"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","0.094"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.759"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110008)"," AVG","0.027"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM-L = 110009)"," AVG","0.027"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.026"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","41"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","17"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","34"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","0.314"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","0.55"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","11.597"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","0.491"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","0.327"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","0.28"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","0.032"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.055"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","0.852"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.996"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","0.097"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","2.908"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110008)"," AVG","0.075"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM-L = 110009)"," AVG","0.075"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","0.05"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","121"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","31"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","76"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","1.5"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","1.6"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","1.3"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","1.5"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","1.5"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","1.6"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","1.2"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," AVG","1.1"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," AVG","2.1"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","HERBICIDE","(SIMAZINE = 80807)"," AVG","1.4"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","1"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," AVG","1.7"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM = 110008)"," AVG","2.7"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(SPINETORAM-L = 110009)"," AVG","2.7"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","1.9"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," AVG","2.9"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," AVG","1.9"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," AVG","2.2"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(AZOXYSTROBIN = 128810)"," AVG","44"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(BOSCALID = 128008)"," AVG","47"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(CALCIUM POLYSULFIDE = 76702)"," AVG","38"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(CYPRODINIL = 288202)"," AVG","58"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(FLUDIOXONIL = 71503)"," AVG","58"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," AVG","47"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","FUNGICIDE","(TOTAL)"," AVG","78"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," AVG","15"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","HERBICIDE","(DIURON = 35505)"," AVG","16"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","HERBICIDE","(PARAQUAT = 61601)"," AVG","31"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","HERBICIDE","(SIMAZINE = 80807)"," AVG","42"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","HERBICIDE","(TOTAL)"," AVG","73"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(BIFENTHRIN = 128825)"," AVG","50"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(MALATHION = 57701)"," AVG","24"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(SPINETORAM = 110008)"," AVG","10"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(SPINETORAM-L = 110009)"," AVG","10"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(TOTAL)"," AVG","80"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," AVG","58"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","(NITROGEN)"," "," AVG","49"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","(PHOSPHATE)"," "," AVG","90"
2015,"YEAR","OREGON","RASPBERRIES","BEARING","TREATED","(POTASH)"," "," AVG","90"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","",""," ","ACRES HARVESTED","1,100"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN LB","4,565,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN $","1,495,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN LB","500,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN LB","0"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN $","5,244,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN LB","4,065,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN $","6,739,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","PRODUCTION",""," "," MEASURED IN LB","4,565,000"
2015,"YEAR","OREGON","RASPBERRIES","BLACK","YIELD",""," "," MEASURED IN LB / ACRE","4,150"
2015,"YEAR","OREGON","RASPBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN $","3,758,000"
2015,"YEAR","OREGON","RASPBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN LB","1,420,000"
2015,"YEAR","OREGON","RASPBERRIES","NOT SOLD","PRODUCTION",""," "," MEASURED IN LB","5,000"
2015,"YEAR","OREGON","RASPBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN $","10,080,000"
2015,"YEAR","OREGON","RASPBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN LB","7,965,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","",""," ","ACRES HARVESTED","1,100"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN LB","4,825,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN $","2,263,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN LB","920,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN LB","5,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN $","4,836,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN LB","3,900,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN $","7,099,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","PRODUCTION",""," "," MEASURED IN LB","4,820,000"
2015,"YEAR","OREGON","RASPBERRIES","RED","YIELD",""," "," MEASURED IN LB / ACRE","4,380"
2015,"YEAR","OREGON","RASPBERRIES","UTILIZED","PRODUCTION",""," "," MEASURED IN $","13,838,000"
2015,"YEAR","OREGON","RASPBERRIES","UTILIZED","PRODUCTION",""," "," MEASURED IN LB","9,385,000"
2015,"YEAR","OREGON","RASPBERRIES","UTILIZED","YIELD",""," "," MEASURED IN LB / ACRE","4,270"
2015,"YEAR","OREGON","STRAWBERRIES"," ","",""," ","ACRES HARVESTED","1,400"
2015,"YEAR","OREGON","STRAWBERRIES"," ","",""," ","ACRES PLANTED","1,500"
2015,"YEAR","OREGON","STRAWBERRIES"," ","",""," "," MEASURED IN $","13,255,000"
2015,"YEAR","OREGON","STRAWBERRIES"," ","",""," "," MEASURED IN CWT","155,000"
2015,"YEAR","OREGON","STRAWBERRIES"," ","",""," "," MEASURED IN CWT / ACRE","111"
2015,"YEAR","OREGON","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN $","3,400,000"
2015,"YEAR","OREGON","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN CWT","20,000"
2015,"YEAR","OREGON","STRAWBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN $","9,855,000"
2015,"YEAR","OREGON","STRAWBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN CWT","135,000"
2015,"YEAR","OTHER STATES","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","126,156,000"
2015,"YEAR","OTHER STATES","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","51,220,000"
2015,"YEAR","OTHER STATES","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN $","11,664,000"
2015,"YEAR","OTHER STATES","BLUEBERRIES","TAME","PRODUCTION",""," "," MEASURED IN LB","22,820,000"
2015,"YEAR","OTHER STATES","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN $","8,133,000"
2015,"YEAR","OTHER STATES","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN CWT","47,000"
2015,"YEAR","OTHER STATES","STRAWBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN $","4,082,000"
2015,"YEAR","OTHER STATES","STRAWBERRIES","PROCESSING","PRODUCTION",""," "," MEASURED IN CWT","51,000"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES"," ","",""," ","ACRES HARVESTED","600"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES"," ","",""," ","ACRES PLANTED","650"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES"," ","",""," "," MEASURED IN $","7,242,000"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES"," ","",""," "," MEASURED IN CWT","34,000"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES"," ","",""," "," MEASURED IN CWT / ACRE","57"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN $","7,242,000"
2015,"YEAR","PENNSYLVANIA","STRAWBERRIES","FRESH MARKET","PRODUCTION",""," "," MEASURED IN CWT","34,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," MEASURED IN LB","8,400"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," MEASURED IN LB","1,900"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," MEASURED IN LB","50,200"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CHLOROTHALONIL = 81901)"," MEASURED IN LB","10,300"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," MEASURED IN LB","600"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," MEASURED IN LB","1,700"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," MEASURED IN LB","1,600"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(IPRODIONE = 109801)"," MEASURED IN LB","2,400"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(METCONAZOLE = 125619)"," MEASURED IN LB","300"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(PYRACLOSTROBIN = 99100)"," MEASURED IN LB","1,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(TOTAL)"," MEASURED IN LB","96,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(CARFENTRAZONE-ETHYL = 128712)"," MEASURED IN LB","200"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(DIURON = 35505)"," MEASURED IN LB","1,200"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(FLUMIOXAZIN = 129034)"," MEASURED IN LB","300"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(GLUFOSINATE-AMMONIUM = 128850)"," MEASURED IN LB","3,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(MESOTRIONE = 122990)"," MEASURED IN LB","300"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(PARAQUAT = 61601)"," MEASURED IN LB","5,400"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","HERBICIDE","(TOTAL)"," MEASURED IN LB","16,500"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(BIFENTHRIN = 128825)"," MEASURED IN LB","900"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(DIAZINON = 57801)"," MEASURED IN LB","3,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(FENPROPATHRIN = 127901)"," MEASURED IN LB","1,500"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(IMIDACLOPRID = 129099)"," MEASURED IN LB","800"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(MALATHION = 57701)"," MEASURED IN LB","16,600"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(METHOMYL = 90301)"," MEASURED IN LB","2,400"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(TOTAL)"," MEASURED IN LB","27,800"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","INSECTICIDE","(ZETA-CYPERMETHRIN = 129064)"," MEASURED IN LB","600"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","OTHER","(CUPRAMMONIUM ACETATE = 36011)"," MEASURED IN LB","1,800"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","OTHER","(TOTAL)"," MEASURED IN LB","30,100"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","(NITROGEN)"," "," MEASURED IN LB","557,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","(PHOSPHATE)"," "," MEASURED IN LB","648,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","(POTASH)"," "," MEASURED IN LB","702,000"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BASIC COPPER SULFATE = 8101)"," AVG","2.615"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(BOSCALID = 128008)"," AVG","0.313"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CAPTAN = 81301)"," AVG","1.359"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(CHLOROTHALONIL = 81901)"," AVG","1.621"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(COPPER CHLORIDE HYD. = 23501)"," AVG","0.185"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(COPPER HYDROXIDE = 23401)"," AVG","0.414"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(FENBUCONAZOLE = 129011)"," AVG","0.111"
2015,"YEAR","WASHINGTON","BLUEBERRIES","BEARING","APPLICATIONS","FUNGICIDE","(IPRODIONE = 109801)"," AVG","0.811"
